Time,Z,X,Y
7,15.087272,6.210308,-0.583612
7.01,15.088989,6.196596,-0.58721
7.02,15.083364,6.196455,-0.587335
7.03,15.083949,6.197177,-0.581384
7.04,15.086534,6.202687,-0.586515
7.05,15.087099,6.203675,-0.583778
7.06,15.086285,6.200062,-0.57696
7.07,15.086778,6.203584,-0.584356
7.08,15.084941,6.198615,-0.580542
7.09,15.084615,6.195236,-0.581036
7.1,15.083105,6.194487,-0.584525
7.11,15.08679,6.200649,-0.582253
7.12,15.093869,6.217687,-0.590926
7.13,15.09075,6.204874,-0.578261
7.14,15.085345,6.198561,-0.579304
7.15,15.08288,6.19739,-0.585766
7.16,15.081915,6.199636,-0.582402
7.17,15.08944,6.203927,-0.579055
7.18,15.091761,6.208714,-0.584844
7.19,15.090231,6.214663,-0.58142
7.2,15.087444,6.202826,-0.586267
7.21,15.087453,6.209116,-0.590349
7.22,15.097348,6.227216,-0.591485
7.23,15.090723,6.212811,-0.578433
7.24,15.086623,6.209057,-0.576118
7.25,15.079402,6.21107,-0.582512
7.26,15.077983,6.215645,-0.582002
7.27,15.089517,6.216709,-0.592074
7.28,15.085812,6.201847,-0.583344
7.29,15.084963,6.205249,-0.584273
7.3,15.082766,6.192858,-0.5866
7.31,15.085014,6.200458,-0.582353
7.32,15.085036,6.195636,-0.581454
7.33,15.088052,6.206925,-0.578322
7.34,15.085378,6.202198,-0.575973
7.35,15.084842,6.198066,-0.57672
7.36,15.086157,6.203766,-0.580734
7.37,15.090812,6.201441,-0.577229
7.38,15.090743,6.199457,-0.579893
7.39,15.087501,6.205294,-0.580919
7.4,15.090034,6.204157,-0.58126
7.41,15.092024,6.203522,-0.583898
7.42,15.087593,6.205683,-0.576584
7.43,15.089281,6.203877,-0.583675
7.44,15.089905,6.197968,-0.584851
7.45,15.090551,6.209681,-0.578639
7.46,15.08742,6.212728,-0.57456
7.47,15.086641,6.211892,-0.576319
7.48,15.085969,6.211185,-0.575135
7.49,15.076426,6.19133,-0.591268
7.5,15.081126,6.208435,-0.575078
7.51,15.080839,6.203591,-0.57488
7.52,15.084478,6.221787,-0.584298
7.53,15.074168,6.209815,-0.584465
7.54,15.084978,6.21539,-0.589157
7.55,15.079327,6.194487,-0.578247
7.56,15.07972,6.19857,-0.582116
7.57,15.081261,6.19373,-0.581595
7.58,15.077242,6.201191,-0.583765
7.59,15.091831,6.210143,-0.596593
7.6,15.081928,6.198408,-0.57415
7.61,15.08622,6.20782,-0.577492
7.62,15.08088,6.201066,-0.576766
7.63,15.08248,6.195328,-0.582215
7.64,15.080755,6.202293,-0.574413
7.65,15.080312,6.20296,-0.57627
7.66,15.084414,6.208673,-0.575355
7.67,15.086289,6.200569,-0.577112
7.68,15.082539,6.194923,-0.574617
7.69,15.078292,6.199506,-0.576928
7.7,15.081606,6.20624,-0.574713
7.71,15.081513,6.200287,-0.57606
7.72,15.085302,6.203729,-0.577167
7.73,15.083503,6.206258,-0.578402
7.74,15.084414,6.207163,-0.579139
7.75,15.084919,6.205095,-0.578433
7.76,15.085245,6.209631,-0.580627
7.77,15.085058,6.214798,-0.567703
7.78,15.081055,6.211335,-0.57175
7.79,15.082397,6.204077,-0.580434
7.8,15.080947,6.204199,-0.577474
7.81,15.084133,6.210973,-0.573959
7.82,15.08342,6.198741,-0.57477
7.83,15.083589,6.195924,-0.577894
7.84,15.083034,6.213352,-0.574853
7.85,15.080061,6.209521,-0.574506
7.86,15.084041,6.209871,-0.580383
7.87,15.084079,6.209914,-0.574779
7.88,15.084034,6.207416,-0.578349
7.89,15.07904,6.215293,-0.581652
7.9,15.083764,6.21806,-0.577795
7.91,15.082362,6.215874,-0.575613
7.92,15.08937,6.217983,-0.573843
7.93,15.088492,6.203878,-0.576885
7.94,15.099545,6.22113,-0.598293
7.95,15.083054,6.207558,-0.583534
7.96,15.093581,6.219017,-0.591395
7.97,15.089987,6.205941,-0.585543
7.98,15.101931,6.223184,-0.587733
7.99,15.086172,6.21127,-0.575904
8,15.096334,6.224712,-0.594434
8.01,15.088376,6.213823,-0.582759
8.02,15.093863,6.208838,-0.587446
8.03,15.09798,6.225476,-0.582429
8.04,15.088557,6.218863,-0.57532
8.05,15.087647,6.208091,-0.579743
8.06,15.086295,6.201578,-0.579912
8.07,15.088672,6.207233,-0.579152
8.08,15.083923,6.205,-0.581638
8.09,15.087006,6.205704,-0.57573
8.1,15.083448,6.207467,-0.577761
8.11,15.083211,6.204572,-0.57869
8.12,15.086162,6.211228,-0.576611
8.13,15.088038,6.209789,-0.578023
8.14,15.086151,6.204273,-0.573835
8.15,15.080943,6.206434,-0.581854
8.16,15.07878,6.201321,-0.576849
8.17,15.084535,6.209927,-0.57699
8.18,15.086901,6.212018,-0.578713
8.19,15.085511,6.203192,-0.578132
8.2,15.083667,6.207071,-0.575074
8.21,15.086288,6.209968,-0.581468
8.22,15.089134,6.212822,-0.581045
8.23,15.087985,6.205047,-0.581735
8.24,15.090268,6.212859,-0.578076
8.25,15.087259,6.216501,-0.578498
8.26,15.090063,6.216997,-0.582002
8.27,15.087503,6.215967,-0.583438
8.28,15.092374,6.217108,-0.581918
8.29,15.090583,6.214382,-0.579292
8.3,15.095676,6.234375,-0.586754
8.31,15.084271,6.216726,-0.577453
8.32,15.093127,6.227903,-0.588643
8.33,15.088619,6.213189,-0.584776
8.34,15.088832,6.21254,-0.586057
8.35,15.08765,6.207489,-0.577714
8.36,15.086285,6.206524,-0.580198
8.37,15.079617,6.208365,-0.585585
8.38,15.080677,6.206782,-0.588455
8.39,15.081174,6.203218,-0.580318
8.4,15.082733,6.202076,-0.585795
8.41,15.082306,6.200226,-0.587144
8.42,15.078059,6.193232,-0.592985
8.43,15.073888,6.198953,-0.581708
8.44,15.09117,6.212387,-0.594829
8.45,15.09154,6.206677,-0.585154
8.46,15.08937,6.203501,-0.58321
8.47,15.085639,6.203554,-0.584868
8.48,15.087708,6.205849,-0.585524
8.49,15.084654,6.21186,-0.584134
8.5,15.089186,6.210603,-0.577943
8.51,15.09131,6.204743,-0.578285
8.52,15.089652,6.208641,-0.583353
8.53,15.089339,6.209569,-0.581479
8.54,15.090443,6.213916,-0.589659
8.55,15.093,6.205383,-0.585307
8.56,15.092635,6.201036,-0.586428
8.57,15.092558,6.206806,-0.590818
8.58,15.087905,6.196762,-0.590509
8.59,15.08779,6.205084,-0.590545
8.6,15.091906,6.207948,-0.586735
8.61,15.091456,6.216051,-0.585984
8.62,15.089949,6.212073,-0.58379
8.63,15.085219,6.204535,-0.586621
8.64,15.084975,6.203738,-0.592343
8.65,15.083293,6.206498,-0.581708
8.66,15.084323,6.200637,-0.578388
8.67,15.078845,6.199246,-0.578811
8.68,15.074601,6.213884,-0.585637
8.69,15.078657,6.207027,-0.582662
8.7,15.085598,6.203734,-0.577413
8.71,15.080225,6.202621,-0.578807
8.72,15.076041,6.203447,-0.581135
8.73,15.076345,6.20393,-0.583222
8.74,15.074856,6.205568,-0.58128
8.75,15.081368,6.206914,-0.575627
8.76,15.083585,6.208885,-0.57786
8.77,15.084755,6.206283,-0.576424
8.78,15.084922,6.201066,-0.579841
8.79,15.084535,6.209035,-0.576454
8.8,15.084989,6.205192,-0.574865
8.81,15.087024,6.213062,-0.576018
8.82,15.085216,6.208245,-0.573526
8.83,15.083488,6.211578,-0.571719
8.84,15.082433,6.209543,-0.578856
8.85,15.084265,6.207316,-0.579272
8.86,15.089321,6.209141,-0.57722
8.87,15.084321,6.203461,-0.578731
8.88,15.087272,6.214069,-0.576414
8.89,15.087324,6.21293,-0.577418
8.9,15.084662,6.215425,-0.579083
8.91,15.084312,6.210994,-0.581377
8.92,15.085301,6.206691,-0.580538
8.93,15.084796,6.208012,-0.579109
8.94,15.084666,6.205507,-0.584307
8.95,15.082718,6.204781,-0.581838
8.96,15.083802,6.202228,-0.584104
8.97,15.078027,6.203084,-0.593288
8.98,15.080679,6.19482,-0.582409
8.99,15.081554,6.199245,-0.577225
9,15.08519,6.204225,-0.582871
9.01,15.084167,6.212453,-0.583188
9.02,15.082798,6.201814,-0.581205
9.03,15.08553,6.206205,-0.582317
9.04,15.083079,6.209553,-0.580641
9.05,15.085084,6.211727,-0.581488
9.06,15.085395,6.20829,-0.583975
9.07,15.086524,6.214098,-0.58006
9.08,15.087077,6.212447,-0.580135
9.09,15.087367,6.209712,-0.574568
9.1,15.083448,6.212825,-0.572592
9.11,15.083612,6.212569,-0.570464
9.12,15.083608,6.21495,-0.573305
9.13,15.085955,6.213628,-0.572796
9.14,15.090242,6.217487,-0.576398
9.15,15.085371,6.208082,-0.576028
9.16,15.083059,6.207745,-0.574473
9.17,15.083356,6.20794,-0.578589
9.18,15.083706,6.20868,-0.577303
9.19,15.087533,6.219194,-0.574961
9.2,15.086844,6.215409,-0.576681
9.21,15.084777,6.214758,-0.576046
9.22,15.081937,6.206892,-0.580435
9.23,15.075782,6.199393,-0.584426
9.24,15.077279,6.198664,-0.5831
9.25,15.077739,6.202279,-0.587536
9.26,15.084246,6.198771,-0.586507
9.27,15.08285,6.198667,-0.58304
9.28,15.092379,6.214022,-0.595348
9.29,15.087608,6.201468,-0.583769
9.3,15.085349,6.200815,-0.585744
9.31,15.083904,6.206079,-0.578947
9.32,15.087628,6.207573,-0.582772
9.33,15.088674,6.21814,-0.584242
9.34,15.091149,6.216485,-0.581434
9.35,15.08651,6.214744,-0.582176
9.36,15.091972,6.209951,-0.58718
9.37,15.092196,6.216528,-0.586209
9.38,15.094851,6.212088,-0.586078
9.39,15.091752,6.214653,-0.582083
9.4,15.092832,6.220136,-0.585422
9.41,15.095198,6.215297,-0.587894
9.42,15.092614,6.209867,-0.588678
9.43,15.093453,6.210571,-0.589105
9.44,15.092685,6.212241,-0.592372
9.45,15.08684,6.213636,-0.579425
9.46,15.088783,6.219077,-0.577145
9.47,15.083241,6.214684,-0.57521
9.48,15.088245,6.214083,-0.578569
9.49,15.088513,6.211936,-0.581843
9.5,15.081736,6.205864,-0.577791
9.51,15.085554,6.207615,-0.577408
9.52,15.080469,6.196487,-0.582873
9.53,15.080701,6.198421,-0.583096
9.54,15.0832,6.195345,-0.582824
9.55,15.085788,6.199461,-0.583184
9.56,15.086747,6.201466,-0.579416
9.57,15.085125,6.201785,-0.580968
9.58,15.082552,6.200334,-0.582823
9.59,15.08668,6.203834,-0.582696
9.6,15.084963,6.207932,-0.583108
9.61,15.084579,6.207207,-0.578501
9.62,15.084789,6.208392,-0.580838
9.63,15.083355,6.207738,-0.574617
9.64,15.091674,6.217667,-0.591636
9.65,15.086187,6.206244,-0.581081
9.66,15.089408,6.209013,-0.5754
9.67,15.088302,6.204812,-0.576861
9.68,15.08765,6.201215,-0.578787
9.69,15.085996,6.203345,-0.581341
9.7,15.090434,6.212368,-0.581959
9.71,15.090542,6.21261,-0.574956
9.72,15.083502,6.195595,-0.595971
9.73,15.090551,6.218105,-0.577699
9.74,15.085617,6.208324,-0.579804
9.75,15.088648,6.212428,-0.583682
9.76,15.090285,6.21113,-0.579562
9.77,15.098287,6.225633,-0.588954
9.78,15.087296,6.206,-0.579219
9.79,15.086501,6.208471,-0.579293
9.8,15.081174,6.205572,-0.580738
9.81,15.088825,6.208961,-0.578158
9.82,15.091849,6.207096,-0.577304
9.83,15.085636,6.204706,-0.576416
9.84,15.082747,6.199268,-0.581155
9.85,15.079012,6.214528,-0.585799
9.86,15.0822,6.203315,-0.580147
9.87,15.083485,6.209898,-0.5715
9.88,15.086042,6.200782,-0.574041
9.89,15.085907,6.205429,-0.572845
9.9,15.081895,6.198307,-0.58319
9.91,15.083567,6.198794,-0.581834
9.92,15.085598,6.197489,-0.578724
9.93,15.089784,6.200296,-0.579323
9.94,15.088026,6.209219,-0.576781
9.95,15.087062,6.204405,-0.577826
9.96,15.086993,6.206263,-0.574067
9.97,15.088535,6.210686,-0.578557
9.98,15.089525,6.215825,-0.578361
9.99,15.089175,6.223679,-0.571717
10,15.08894,6.222003,-0.57167
10.01,15.085016,6.222975,-0.577992
10.02,15.088339,6.218327,-0.578437
10.03,15.087996,6.218471,-0.574501
10.04,15.090406,6.218752,-0.574587
10.05,15.09285,6.217537,-0.576954
10.06,15.086758,6.207647,-0.573271
10.07,15.08604,6.20787,-0.582506
10.08,15.084399,6.21231,-0.578415
10.09,15.090417,6.213936,-0.5727
10.1,15.085824,6.212129,-0.568841
10.11,15.085993,6.211368,-0.573267
10.12,15.080582,6.201819,-0.573663
10.13,15.07696,6.206797,-0.578468
10.14,15.082195,6.220013,-0.575246
10.15,15.08606,6.205559,-0.572647
10.16,15.085038,6.205354,-0.577977
10.17,15.073799,6.211664,-0.584507
10.18,15.075903,6.202696,-0.58454
10.19,15.086215,6.207179,-0.579052
10.2,15.090868,6.213702,-0.576015
10.21,15.084768,6.219978,-0.575127
10.22,15.083016,6.213149,-0.572444
10.23,15.074201,6.212708,-0.581684
10.24,15.088363,6.232478,-0.593487
10.25,15.092108,6.218795,-0.576837
10.26,15.100189,6.232499,-0.58004
10.27,15.090959,6.219634,-0.573716
10.28,15.087878,6.208155,-0.580123
10.29,15.08315,6.205123,-0.583938
10.3,15.096723,6.231613,-0.591364
10.31,15.087302,6.214583,-0.572687
10.32,15.100575,6.229429,-0.590791
10.33,15.082554,6.211457,-0.575969
10.34,15.084232,6.207091,-0.58944
10.35,15.084993,6.212006,-0.586404
10.36,15.093113,6.211482,-0.588599
10.37,15.092875,6.215587,-0.582897
10.38,15.086077,6.210933,-0.585776
10.39,15.078158,6.216307,-0.5916
10.4,15.08254,6.201149,-0.589395
10.41,15.084695,6.204111,-0.580844
10.42,15.090022,6.200442,-0.580741
10.43,15.08892,6.205318,-0.577792
10.44,15.086959,6.204844,-0.5818
10.45,15.084377,6.202296,-0.580456
10.46,15.085559,6.199635,-0.582684
10.47,15.087364,6.19376,-0.579165
10.48,15.085518,6.198542,-0.577965
10.49,15.088163,6.20277,-0.579481
10.5,15.084293,6.204428,-0.577734
10.51,15.087487,6.199308,-0.579894
10.52,15.088073,6.208513,-0.577801
10.53,15.083703,6.213378,-0.577817
10.54,15.086252,6.212689,-0.577576
10.55,15.086289,6.215874,-0.581554
10.56,15.084772,6.214635,-0.57561
10.57,15.098781,6.237733,-0.589675
10.58,15.09548,6.233051,-0.587192
10.59,15.084999,6.214962,-0.582818
10.6,15.083899,6.209933,-0.581982
10.61,15.089948,6.206671,-0.588132
10.62,15.092451,6.199502,-0.589524
10.63,15.088931,6.195034,-0.585181
10.64,15.09038,6.193485,-0.591996
10.65,15.08841,6.198303,-0.592547
10.66,15.090836,6.203307,-0.585262
10.67,15.092106,6.2004,-0.584663
10.68,15.091067,6.211444,-0.585173
10.69,15.087263,6.203787,-0.585396
10.7,15.081575,6.19509,-0.590277
10.71,15.081512,6.198282,-0.585686
10.72,15.087138,6.196886,-0.581229
10.73,15.08747,6.208939,-0.581313
10.74,15.083265,6.196646,-0.581457
10.75,15.080273,6.197533,-0.58328
10.76,15.081992,6.199071,-0.578473
10.77,15.088786,6.211807,-0.578575
10.78,15.088711,6.213383,-0.580251
10.79,15.088788,6.207098,-0.575352
10.8,15.086518,6.207977,-0.575839
10.81,15.088441,6.207097,-0.582835
10.82,15.090183,6.208749,-0.57961
10.83,15.092435,6.216473,-0.579942
10.84,15.094998,6.212875,-0.582643
10.85,15.089065,6.206114,-0.580828
10.86,15.087193,6.205514,-0.582334
10.87,15.085563,6.210441,-0.580906
10.88,15.086585,6.204138,-0.581536
10.89,15.089314,6.204331,-0.583695
10.9,15.094785,6.197699,-0.590403
10.91,15.088038,6.198794,-0.589679
10.92,15.081727,6.211031,-0.578468
10.93,15.07972,6.206195,-0.583835
10.94,15.078476,6.204631,-0.577301
10.95,15.084034,6.205838,-0.580486
10.96,15.091153,6.219235,-0.594515
10.97,15.078893,6.20407,-0.591368
10.98,15.082388,6.22668,-0.598733
10.99,15.079899,6.215405,-0.588039
11,15.075517,6.19192,-0.594074
11.01,15.085209,6.207739,-0.584468
11.02,15.094472,6.222838,-0.593908
11.03,15.080651,6.211071,-0.580788
11.04,15.092752,6.225441,-0.59383
11.05,15.086768,6.201445,-0.58443
11.06,15.087135,6.205041,-0.58066
11.07,15.088105,6.208423,-0.579052
11.08,15.086695,6.215356,-0.576597
11.09,15.084667,6.206552,-0.581155
11.1,15.084669,6.207754,-0.578343
11.11,15.084757,6.211944,-0.575266
11.12,15.087202,6.215696,-0.575535
11.13,15.089252,6.21714,-0.579305
11.14,15.089992,6.213692,-0.578129
11.15,15.086621,6.208394,-0.579863
11.16,15.08978,6.208656,-0.582308
11.17,15.090231,6.200133,-0.5812
11.18,15.084099,6.207351,-0.582802
11.19,15.084939,6.205881,-0.579499
11.2,15.090728,6.206127,-0.574569
11.21,15.089782,6.202556,-0.583169
11.22,15.085567,6.209228,-0.582188
11.23,15.085055,6.207568,-0.587042
11.24,15.088602,6.207115,-0.586953
11.25,15.093678,6.213934,-0.583742
11.26,15.088205,6.211983,-0.582762
11.27,15.089743,6.21055,-0.582205
11.28,15.086657,6.212137,-0.583586
11.29,15.088229,6.213248,-0.578431
11.3,15.0884,6.212834,-0.58029
11.31,15.090343,6.214161,-0.582593
11.32,15.085238,6.21077,-0.580124
11.33,15.082666,6.203246,-0.582075
11.34,15.088711,6.212385,-0.581186
11.35,15.092637,6.213509,-0.584276
11.36,15.090903,6.2121,-0.583205
11.37,15.090959,6.207561,-0.582844
11.38,15.086635,6.196489,-0.599726
11.39,15.091981,6.208155,-0.579742
11.4,15.086913,6.214056,-0.575031
11.41,15.085793,6.194077,-0.601437
11.42,15.09122,6.206643,-0.579915
11.43,15.088896,6.203569,-0.585415
11.44,15.087732,6.209265,-0.582396
11.45,15.097698,6.214182,-0.603009
11.46,15.095418,6.210892,-0.58584
11.47,15.094869,6.210699,-0.582365
11.48,15.098113,6.219031,-0.594943
11.49,15.083044,6.205607,-0.578272
11.5,15.081345,6.208559,-0.586176
11.51,15.093551,6.217545,-0.600845
11.52,15.08637,6.208799,-0.57216
11.53,15.089027,6.212932,-0.575298
11.54,15.088205,6.207768,-0.581251
11.55,15.089989,6.205253,-0.5882
11.56,15.086559,6.199581,-0.582958
11.57,15.087661,6.203055,-0.58029
11.58,15.087911,6.214517,-0.583353
11.59,15.088732,6.213082,-0.579015
11.6,15.08544,6.21362,-0.579172
11.61,15.08318,6.212414,-0.582635
11.62,15.086322,6.208583,-0.576572
11.63,15.085388,6.209247,-0.572938
11.64,15.089425,6.21645,-0.579778
11.65,15.090365,6.212312,-0.579201
11.66,15.092278,6.215178,-0.581484
11.67,15.088426,6.208962,-0.577908
11.68,15.091214,6.203341,-0.57798
11.69,15.090007,6.207148,-0.580901
11.7,15.090553,6.202875,-0.577514
11.71,15.09041,6.205948,-0.580979
11.72,15.086308,6.197855,-0.577612
11.73,15.083902,6.200915,-0.572331
11.74,15.08672,6.206278,-0.576143
11.75,15.087585,6.203488,-0.576113
11.76,15.089305,6.203848,-0.580498
11.77,15.08964,6.202997,-0.579106
11.78,15.092784,6.203053,-0.580715
11.79,15.087887,6.200826,-0.579014
11.8,15.095061,6.210738,-0.593579
11.81,15.092504,6.211439,-0.59293
11.82,15.083894,6.196883,-0.582165
11.83,15.085202,6.207084,-0.585537
11.84,15.089434,6.201291,-0.587642
11.85,15.083915,6.209226,-0.589272
11.86,15.08616,6.209795,-0.576123
11.87,15.086524,6.206068,-0.581407
11.88,15.086708,6.219991,-0.58034
11.89,15.093487,6.225403,-0.581344
11.9,15.090796,6.223211,-0.576094
11.91,15.094281,6.218904,-0.582321
11.92,15.094537,6.217701,-0.580439
11.93,15.098139,6.217606,-0.582937
11.94,15.103019,6.223292,-0.596415
11.95,15.095608,6.205852,-0.586716
11.96,15.094337,6.200513,-0.590879
11.97,15.091197,6.202817,-0.582565
11.98,15.089998,6.207089,-0.582965
11.99,15.089264,6.200697,-0.591616
12,15.086315,6.199803,-0.587707
12.01,15.085958,6.202167,-0.58017
12.02,15.085352,6.205831,-0.574107
12.03,15.085646,6.204118,-0.579833
12.04,15.084047,6.207911,-0.579598
12.05,15.084082,6.205829,-0.575383
12.06,15.086607,6.206505,-0.579544
12.07,15.084284,6.204808,-0.577604
12.08,15.085157,6.199137,-0.579264
12.09,15.081061,6.204131,-0.58059
12.1,15.081379,6.202739,-0.5788
12.11,15.082629,6.195525,-0.576685
12.12,15.086831,6.204343,-0.581157
12.13,15.089088,6.198652,-0.577548
12.14,15.09118,6.205469,-0.579865
12.15,15.088181,6.20813,-0.57737
12.16,15.089244,6.208907,-0.577367
12.17,15.087352,6.209433,-0.575998
12.18,15.090789,6.217345,-0.577597
12.19,15.08919,6.215867,-0.579673
12.2,15.08765,6.208915,-0.579057
12.21,15.086166,6.202791,-0.582482
12.22,15.083327,6.205585,-0.58202
12.23,15.098303,6.218811,-0.594416
12.24,15.086153,6.20852,-0.577929
12.25,15.082975,6.215787,-0.58455
12.26,15.084358,6.206773,-0.580557
12.27,15.081729,6.208385,-0.572253
12.28,15.096521,6.22201,-0.589111
12.29,15.089792,6.221506,-0.588788
12.3,15.075218,6.187561,-0.589685
12.31,15.086732,6.205037,-0.577849
12.32,15.088916,6.222638,-0.577362
12.33,15.084721,6.211543,-0.576173
12.34,15.084724,6.209063,-0.578621
12.35,15.083591,6.20915,-0.582994
12.36,15.08463,6.207168,-0.579179
12.37,15.082014,6.203366,-0.573398
12.38,15.084507,6.208364,-0.573511
12.39,15.083664,6.210341,-0.577188
12.4,15.086047,6.209205,-0.572996
12.41,15.087952,6.203711,-0.574416
12.42,15.088253,6.206619,-0.575971
12.43,15.085436,6.210067,-0.571035
12.44,15.084087,6.207469,-0.576049
12.45,15.084753,6.206239,-0.576726
12.46,15.082928,6.20699,-0.577208
12.47,15.082397,6.209107,-0.57344
12.48,15.081431,6.201993,-0.579821
12.49,15.081049,6.202127,-0.581916
12.5,15.080853,6.195632,-0.577351
12.51,15.082092,6.198117,-0.577835
12.52,15.081104,6.199525,-0.579066
12.53,15.082948,6.204644,-0.580647
12.54,15.081104,6.200461,-0.575856
12.55,15.084637,6.200678,-0.578154
12.56,15.084373,6.204108,-0.576678
12.57,15.085883,6.202283,-0.577111
12.58,15.080254,6.209867,-0.571946
12.59,15.078856,6.200405,-0.579037
12.6,15.074422,6.209159,-0.569494
12.61,15.072865,6.210719,-0.578312
12.62,15.076719,6.20215,-0.575127
12.63,15.07684,6.200509,-0.577069
12.64,15.092959,6.217615,-0.584633
12.65,15.078338,6.206766,-0.57071
12.66,15.079634,6.203395,-0.576467
12.67,15.079292,6.209078,-0.57145
12.68,15.080934,6.210555,-0.574778
12.69,15.082434,6.211126,-0.575841
12.7,15.086162,6.207867,-0.576443
12.71,15.08399,6.208795,-0.573001
12.72,15.079912,6.210334,-0.575632
12.73,15.076164,6.202903,-0.579961
12.74,15.081638,6.205156,-0.577719
12.75,15.079331,6.204183,-0.57622
12.76,15.083595,6.202321,-0.579074
12.77,15.081515,6.196784,-0.581435
12.78,15.08107,6.19661,-0.582011
12.79,15.07872,6.196619,-0.581376
12.8,15.080235,6.202467,-0.577631
12.81,15.080258,6.198159,-0.582161
12.82,15.086751,6.205949,-0.585836
12.83,15.078964,6.208721,-0.574738
12.84,15.091443,6.221762,-0.582013
12.85,15.077577,6.200113,-0.574827
12.86,15.075251,6.200675,-0.574454
12.87,15.077424,6.200244,-0.575911
12.88,15.076497,6.18624,-0.597911
12.89,15.078554,6.189654,-0.597647
12.9,15.081913,6.202012,-0.576898
12.91,15.078731,6.198081,-0.57938
12.92,15.080215,6.202951,-0.580554
12.93,15.078554,6.197351,-0.582549
12.94,15.082958,6.2043,-0.576379
12.95,15.084522,6.20175,-0.580514
12.96,15.09432,6.217069,-0.591577
12.97,15.08213,6.206243,-0.579588
12.98,15.07892,6.202243,-0.58058
