Time,X,Y,Z,W
195.07,-0.114553,0.009317,-0.038213,-0.992638
195.08,-0.114632,0.009282,-0.038247,-0.992628
195.09,-0.114453,0.009249,-0.038148,-0.992653
195.1,-0.114493,0.009343,-0.038145,-0.992648
195.11,-0.115047,0.009758,-0.03797,-0.992586
195.12,-0.114602,0.009336,-0.038221,-0.992632
195.13,-0.114376,0.009287,-0.038159,-0.992661
195.14,-0.114889,0.009777,-0.037938,-0.992606
195.15,-0.114937,0.009786,-0.038015,-0.992597
195.16,-0.11496,0.009772,-0.037985,-0.992595
195.17,-0.115028,0.009753,-0.038016,-0.992587
195.18,-0.115198,0.009818,-0.038167,-0.992561
195.19,-0.114921,0.009488,-0.038318,-0.99259
195.2,-0.115199,0.009848,-0.038099,-0.992563
195.21,-0.115199,0.009858,-0.038178,-0.99256
195.22,-0.115143,0.009814,-0.038166,-0.992567
195.23,-0.115242,0.009804,-0.038155,-0.992556
195.24,-0.115163,0.009783,-0.038169,-0.992565
195.25,-0.115167,0.00983,-0.038184,-0.992563
195.26,-0.115185,0.009832,-0.038129,-0.992563
195.27,-0.115262,0.009808,-0.038197,-0.992552
195.28,-0.11522,0.0098,-0.038197,-0.992557
195.29,-0.114859,0.009441,-0.038357,-0.992596
195.3,-0.1152,0.009793,-0.038191,-0.99256
195.31,-0.115057,0.009744,-0.038093,-0.99258
195.32,-0.114673,0.009395,-0.038267,-0.992622
195.33,-0.114952,0.009753,-0.038077,-0.992593
195.34,-0.11517,0.009817,-0.038168,-0.992564
195.35,-0.114679,0.00938,-0.038255,-0.992621
195.36,-0.114658,0.009416,-0.038246,-0.992624
195.37,-0.114631,0.009447,-0.038229,-0.992627
195.38,-0.114959,0.00988,-0.038001,-0.992594
195.39,-0.114555,0.009392,-0.038257,-0.992636
195.4,-0.114621,0.009476,-0.038229,-0.992628
195.41,-0.114963,0.009858,-0.038028,-0.992593
195.42,-0.114702,0.009438,-0.038251,-0.992618
195.43,-0.114706,0.009402,-0.03825,-0.992618
195.44,-0.114977,0.009824,-0.038079,-0.992589
195.45,-0.114723,0.009483,-0.038277,-0.992615
195.46,-0.114738,0.00942,-0.038277,-0.992613
195.47,-0.114746,0.009464,-0.038287,-0.992612
195.48,-0.115152,0.009917,-0.038171,-0.992565
195.49,-0.114737,0.009466,-0.038274,-0.992613
195.5,-0.115037,0.009807,-0.038113,-0.992581
195.51,-0.11518,0.009855,-0.038197,-0.992561
195.52,-0.115149,0.009829,-0.038194,-0.992565
195.53,-0.114744,0.009396,-0.038279,-0.992613
195.54,-0.115187,0.009838,-0.038188,-0.992561
195.55,-0.115173,0.009794,-0.038176,-0.992563
195.56,-0.114873,0.009464,-0.038359,-0.992594
195.57,-0.115179,0.009785,-0.03819,-0.992562
195.58,-0.115127,0.009795,-0.038173,-0.992569
195.59,-0.114708,0.009371,-0.038267,-0.992618
195.6,-0.114986,0.009725,-0.038055,-0.99259
195.61,-0.115011,0.009781,-0.038056,-0.992587
195.62,-0.114985,0.009785,-0.038074,-0.992589
195.63,-0.114726,0.009431,-0.038234,-0.992616
195.64,-0.115085,0.009812,-0.03805,-0.992578
195.65,-0.11498,0.009767,-0.038059,-0.99259
195.66,-0.114968,0.009738,-0.038041,-0.992593
195.67,-0.115,0.009797,-0.038059,-0.992588
195.68,-0.115009,0.009761,-0.038056,-0.992587
195.69,-0.114996,0.009748,-0.03804,-0.99259
195.7,-0.115086,0.009786,-0.03807,-0.992578
195.71,-0.115058,0.009763,-0.038072,-0.992581
195.72,-0.11523,0.00986,-0.038153,-0.992557
195.73,-0.114726,0.009408,-0.038262,-0.992616
195.74,-0.115028,0.00974,-0.038068,-0.992585
195.75,-0.11504,0.009755,-0.038083,-0.992583
195.76,-0.115236,0.009837,-0.038151,-0.992557
195.77,-0.114919,0.009497,-0.038329,-0.99259
195.78,-0.11495,0.009504,-0.03835,-0.992585
195.79,-0.115226,0.009824,-0.038168,-0.992557
195.8,-0.114888,0.009477,-0.038345,-0.992593
195.81,-0.115162,0.009771,-0.038183,-0.992564
195.82,-0.115121,0.009797,-0.038198,-0.992568
195.83,-0.114804,0.009411,-0.038317,-0.992604
195.84,-0.114992,0.009705,-0.038049,-0.99259
195.85,-0.115093,0.009849,-0.038118,-0.992574
195.86,-0.114667,0.009386,-0.038233,-0.992624
195.87,-0.114433,0.009365,-0.038209,-0.992652
195.88,-0.11484,0.009714,-0.038014,-0.992609
195.89,-0.114858,0.009711,-0.038039,-0.992606
195.9,-0.114592,0.009354,-0.038232,-0.992633
195.91,-0.114937,0.009817,-0.037984,-0.992598
195.92,-0.114389,0.009368,-0.038278,-0.992654
195.93,-0.114676,0.009332,-0.038219,-0.992624
195.94,-0.115009,0.009803,-0.038008,-0.992589
195.95,-0.11508,0.009822,-0.038057,-0.992578
195.96,-0.115018,0.009763,-0.03809,-0.992585
195.97,-0.114697,0.009364,-0.03827,-0.992619
195.98,-0.115132,0.009816,-0.038046,-0.992573
195.99,-0.11512,0.009761,-0.038055,-0.992574
196,-0.115023,0.009746,-0.038072,-0.992585
196.01,-0.115273,0.009838,-0.038169,-0.992552
196.02,-0.115266,0.0098,-0.038159,-0.992553
196.03,-0.115288,0.009802,-0.03818,-0.99255
196.04,-0.115213,0.009808,-0.038164,-0.992559
196.05,-0.115223,0.009801,-0.038155,-0.992558
196.06,-0.115219,0.00978,-0.038155,-0.992559
196.07,-0.114938,0.009484,-0.038342,-0.992587
196.08,-0.11522,0.009768,-0.038176,-0.992558
196.09,-0.115192,0.009797,-0.038143,-0.992562
196.1,-0.114708,0.009306,-0.038259,-0.992619
196.11,-0.115046,0.009694,-0.038051,-0.992584
196.12,-0.115021,0.009698,-0.038049,-0.992587
196.13,-0.114693,0.00931,-0.038267,-0.99262
196.14,-0.114979,0.009721,-0.038078,-0.99259
196.15,-0.115026,0.009721,-0.038055,-0.992586
196.16,-0.114732,0.009382,-0.038224,-0.992616
196.17,-0.114992,0.009793,-0.038068,-0.992588
196.18,-0.114995,0.009757,-0.038042,-0.99259
196.19,-0.114662,0.009365,-0.038245,-0.992624
196.2,-0.114728,0.009378,-0.038246,-0.992616
196.21,-0.114706,0.009369,-0.038274,-0.992618
196.22,-0.115114,0.009796,-0.038012,-0.992576
196.23,-0.114734,0.009373,-0.038246,-0.992615
196.24,-0.115274,0.00988,-0.038115,-0.992553
196.25,-0.115051,0.009778,-0.038047,-0.992583
196.26,-0.114699,0.009368,-0.038252,-0.992619
196.27,-0.11513,0.009817,-0.038029,-0.992574
196.28,-0.115136,0.009793,-0.038037,-0.992573
196.29,-0.115229,0.009849,-0.03816,-0.992557
196.3,-0.114977,0.009505,-0.038338,-0.992583
196.31,-0.115218,0.009818,-0.038164,-0.992558
196.32,-0.11524,0.009825,-0.038145,-0.992556
196.33,-0.115056,0.009751,-0.038082,-0.992581
196.34,-0.115212,0.009844,-0.038165,-0.992559
196.35,-0.115266,0.009842,-0.038188,-0.992552
196.36,-0.115034,0.009554,-0.038355,-0.992575
196.37,-0.115013,0.009523,-0.038363,-0.992577
196.38,-0.115293,0.009809,-0.03816,-0.99255
196.39,-0.115261,0.009807,-0.038146,-0.992554
196.4,-0.115237,0.009788,-0.038163,-0.992556
196.41,-0.11518,0.009795,-0.038146,-0.992564
196.42,-0.11518,0.009821,-0.038135,-0.992564
196.43,-0.114716,0.00935,-0.038241,-0.992618
196.44,-0.115013,0.009793,-0.03799,-0.992589
196.45,-0.115062,0.009748,-0.038002,-0.992583
196.46,-0.114715,0.009282,-0.038228,-0.992619
196.47,-0.114856,0.009406,-0.038292,-0.992599
196.48,-0.115251,0.009876,-0.038101,-0.992556
196.49,-0.114742,0.009395,-0.038195,-0.992616
196.5,-0.11469,0.009316,-0.038211,-0.992622
196.51,-0.115124,0.009751,-0.037977,-0.992577
196.52,-0.11507,0.009757,-0.038026,-0.992581
196.53,-0.114678,0.009313,-0.038255,-0.992622
196.54,-0.11515,0.009778,-0.038033,-0.992572
196.55,-0.115185,0.009791,-0.03803,-0.992568
196.56,-0.114726,0.009311,-0.038243,-0.992617
196.57,-0.114818,0.009321,-0.038247,-0.992606
196.58,-0.115262,0.009795,-0.038157,-0.992554
196.59,-0.115277,0.009794,-0.038153,-0.992552
196.6,-0.114969,0.009427,-0.03832,-0.992585
196.61,-0.114972,0.009499,-0.038334,-0.992583
196.62,-0.114854,0.009387,-0.038266,-0.992601
196.63,-0.114762,0.009383,-0.038248,-0.992612
196.64,-0.115164,0.009774,-0.038149,-0.992566
196.65,-0.115272,0.009755,-0.038152,-0.992553
196.66,-0.114954,0.009421,-0.038301,-0.992588
196.67,-0.114898,0.009435,-0.038311,-0.992593
196.68,-0.114991,0.009676,-0.038049,-0.99259
196.69,-0.114992,0.009715,-0.038036,-0.99259
196.7,-0.11522,0.009781,-0.038137,-0.992559
196.71,-0.115041,0.009724,-0.038091,-0.992583
196.72,-0.115146,0.0098,-0.038126,-0.992568
196.73,-0.115072,0.009783,-0.038028,-0.992581
196.74,-0.115157,0.009751,-0.038058,-0.99257
196.75,-0.115151,0.009728,-0.038054,-0.992571
196.76,-0.115281,0.009781,-0.038166,-0.992551
196.77,-0.115283,0.009776,-0.038143,-0.992552
196.78,-0.115309,0.009828,-0.038146,-0.992548
196.79,-0.115083,0.009816,-0.037994,-0.992581
196.8,-0.115135,0.0098,-0.037993,-0.992575
196.81,-0.115109,0.009751,-0.038042,-0.992576
196.82,-0.115243,0.009835,-0.038133,-0.992557
196.83,-0.114977,0.009698,-0.038033,-0.992592
196.84,-0.115309,0.009852,-0.038108,-0.99255
196.85,-0.115144,0.009717,-0.038062,-0.992572
196.86,-0.114773,0.009306,-0.038237,-0.992612
196.87,-0.115019,0.009701,-0.03805,-0.992587
196.88,-0.114679,0.009356,-0.038239,-0.992622
196.89,-0.115134,0.009772,-0.038139,-0.992569
196.9,-0.115209,0.009806,-0.038141,-0.99256
196.91,-0.114693,0.009347,-0.038239,-0.992621
196.92,-0.114884,0.009495,-0.03831,-0.992594
196.93,-0.114727,0.009353,-0.038237,-0.992617
196.94,-0.115019,0.009698,-0.038042,-0.992587
196.95,-0.114972,0.009701,-0.038048,-0.992592
196.96,-0.115019,0.009665,-0.038066,-0.992587
196.97,-0.115152,0.00978,-0.038103,-0.992569
196.98,-0.114697,0.009334,-0.038218,-0.992621
196.99,-0.114644,0.009371,-0.038217,-0.992627
197,-0.115028,0.009705,-0.038004,-0.992588
197.01,-0.115075,0.009754,-0.038063,-0.992579
197.02,-0.11507,0.009732,-0.038075,-0.99258
197.03,-0.115034,0.009733,-0.038063,-0.992584
197.04,-0.115017,0.00976,-0.038024,-0.992588
197.05,-0.115094,0.009793,-0.038025,-0.992578
197.06,-0.115119,0.009825,-0.038015,-0.992576
197.07,-0.115058,0.009716,-0.03807,-0.992581
197.08,-0.115214,0.009791,-0.038156,-0.992559
197.09,-0.115077,0.009697,-0.03808,-0.992579
197.1,-0.115078,0.009719,-0.038077,-0.992579
197.11,-0.115159,0.009759,-0.038023,-0.992571
197.12,-0.115092,0.00971,-0.038076,-0.992577
197.13,-0.115118,0.009688,-0.038063,-0.992575
197.14,-0.115352,0.009774,-0.038179,-0.992543
197.15,-0.115297,0.009764,-0.038169,-0.992549
197.16,-0.115245,0.009778,-0.038169,-0.992555
197.17,-0.11505,0.009706,-0.038096,-0.992581
197.18,-0.115244,0.009775,-0.038137,-0.992557
197.19,-0.115283,0.009751,-0.038199,-0.99255
197.2,-0.112964,0.009745,-0.044205,-0.992568
197.21,-0.107704,0.008987,-0.059027,-0.992388
197.22,-0.098664,0.00737,-0.075536,-0.992222
197.23,-0.087066,0.005031,-0.083486,-0.992685
197.24,-0.080988,0.004355,-0.085409,-0.993039
197.25,-0.079949,0.004513,-0.082561,-0.993364
197.26,-0.082643,0.004966,-0.078234,-0.993491
197.27,-0.082978,0.005592,-0.073995,-0.993785
197.28,-0.079953,0.005281,-0.069111,-0.994386
197.29,-0.078093,0.004994,-0.065736,-0.994764
197.3,-0.078929,0.005046,-0.067361,-0.994589
197.31,-0.080779,0.00527,-0.072068,-0.994109
197.32,-0.081736,0.004517,-0.076676,-0.99369
197.33,-0.082415,0.004655,-0.078258,-0.99351
197.34,-0.082336,0.004696,-0.078429,-0.993503
197.35,-0.082253,0.004558,-0.078277,-0.993522
197.36,-0.082033,0.00473,-0.077379,-0.99361
197.37,-0.08173,0.005314,-0.076451,-0.993704
197.38,-0.081649,0.005429,-0.07636,-0.993717
197.39,-0.082359,0.005348,-0.076301,-0.993663
197.4,-0.082147,0.004785,-0.076466,-0.993671
197.41,-0.082443,0.005133,-0.076214,-0.993664
197.42,-0.082261,0.005277,-0.076158,-0.993683
197.43,-0.082208,0.004873,-0.076502,-0.993663
197.44,-0.082229,0.005327,-0.076182,-0.993683
197.45,-0.082332,0.005139,-0.076195,-0.993675
197.46,-0.082379,0.005308,-0.076158,-0.993673
197.47,-0.081921,0.005387,-0.076444,-0.993688
197.48,-0.081961,0.005433,-0.076354,-0.993692
197.49,-0.081934,0.005451,-0.07645,-0.993686
197.5,-0.082017,0.005471,-0.076438,-0.99368
197.51,-0.081857,0.005429,-0.076409,-0.993696
197.52,-0.081869,0.005396,-0.076348,-0.9937
197.53,-0.081628,0.005216,-0.076575,-0.993703
197.54,-0.082208,0.005348,-0.076167,-0.993686
197.55,-0.082253,0.005376,-0.076121,-0.993686
197.56,-0.081881,0.004897,-0.076281,-0.993707
197.57,-0.082358,0.005159,-0.076219,-0.993671
197.58,-0.082275,0.005293,-0.076091,-0.993687
197.59,-0.082391,0.005178,-0.076172,-0.993671
197.6,-0.082148,0.005304,-0.076121,-0.993695
197.61,-0.082219,0.0053,-0.076106,-0.99369
197.62,-0.081995,0.004895,-0.076221,-0.993702
197.63,-0.081877,0.004887,-0.076221,-0.993712
197.64,-0.081698,0.00535,-0.076338,-0.993715
197.65,-0.081676,0.005371,-0.076152,-0.993731
197.66,-0.081682,0.00541,-0.075945,-0.993746
197.67,-0.081763,0.005383,-0.075911,-0.993742
197.68,-0.081746,0.005432,-0.075988,-0.993737
197.69,-0.081616,0.005344,-0.07606,-0.993743
197.7,-0.082098,0.005334,-0.075674,-0.993733
197.71,-0.082212,0.005361,-0.075688,-0.993722
197.72,-0.081731,0.005397,-0.076015,-0.993737
197.73,-0.081932,0.00499,-0.075799,-0.993739
197.74,-0.081867,0.005455,-0.07594,-0.993731
197.75,-0.081644,0.005403,-0.076024,-0.993743
197.76,-0.081687,0.005494,-0.075939,-0.993746
197.77,-0.081738,0.005533,-0.075907,-0.993744
197.78,-0.081848,0.005486,-0.075909,-0.993735
197.79,-0.08181,0.005435,-0.075918,-0.993737
197.8,-0.081805,0.005466,-0.075892,-0.99374
197.81,-0.081723,0.005507,-0.075893,-0.993746
197.82,-0.081786,0.005511,-0.075892,-0.993741
197.83,-0.081733,0.005508,-0.075919,-0.993743
197.84,-0.081782,0.005503,-0.075902,-0.993741
197.85,-0.081749,0.005492,-0.075867,-0.993746
197.86,-0.081674,0.005423,-0.075899,-0.99375
197.87,-0.082192,0.005335,-0.075559,-0.993734
197.88,-0.081781,0.005483,-0.075869,-0.993743
197.89,-0.081721,0.005436,-0.075882,-0.993748
197.9,-0.079586,0.004658,-0.077151,-0.993827
197.91,-0.070568,0.003824,-0.078508,-0.994406
197.92,-0.056505,0.001788,-0.077507,-0.995388
197.93,-0.049008,0.000695,-0.072124,-0.996191
197.94,-0.049161,0.001949,-0.066363,-0.996582
197.95,-0.049562,0.002095,-0.063635,-0.99674
197.96,-0.04857,0.001202,-0.064298,-0.996747
197.97,-0.050399,0.001497,-0.064204,-0.996662
197.98,-0.05074,0.002214,-0.063945,-0.99666
197.99,-0.049584,0.001292,-0.064419,-0.996689
198,-0.049384,0.001327,-0.064402,-0.996701
198.01,-0.049799,0.002157,-0.064113,-0.996697
198.02,-0.049939,0.001933,-0.064719,-0.996651
198.03,-0.049096,0.001818,-0.064425,-0.996713
198.04,-0.049437,0.002002,-0.064019,-0.996721
198.05,-0.049479,0.001912,-0.064398,-0.996695
198.06,-0.049208,0.001857,-0.064524,-0.9967
198.07,-0.049378,0.002037,-0.064121,-0.996718
198.08,-0.049465,0.001884,-0.064274,-0.996704
198.09,-0.049281,0.00185,-0.064512,-0.996698
198.1,-0.049346,0.001875,-0.064194,-0.996715
198.11,-0.049614,0.002017,-0.06437,-0.99669
198.12,-0.049489,0.001907,-0.064551,-0.996685
198.13,-0.050061,0.001921,-0.064087,-0.996686
198.14,-0.050063,0.001912,-0.064091,-0.996686
198.15,-0.049564,0.001931,-0.064488,-0.996685
198.16,-0.049625,0.001952,-0.064297,-0.996694
198.17,-0.049942,0.001974,-0.064038,-0.996695
198.18,-0.049557,0.00198,-0.064462,-0.996687
198.19,-0.049738,0.002044,-0.064385,-0.996683
198.2,-0.049672,0.001989,-0.064376,-0.996687
198.21,-0.049698,0.00199,-0.064491,-0.996678
198.22,-0.049577,0.001941,-0.064275,-0.996698
198.23,-0.049613,0.002022,-0.064315,-0.996694
198.24,-0.050034,0.001849,-0.064201,-0.99668
198.25,-0.049514,0.001957,-0.064296,-0.9967
198.26,-0.04952,0.001977,-0.064326,-0.996698
198.27,-0.049461,0.001897,-0.064357,-0.996699
198.28,-0.049555,0.002009,-0.064332,-0.996695
198.29,-0.049408,0.001933,-0.064326,-0.996703
198.3,-0.049393,0.001912,-0.064344,-0.996703
198.31,-0.0499,0.001829,-0.064055,-0.996696
198.32,-0.04949,0.001905,-0.064331,-0.996699
198.33,-0.049665,0.001991,-0.064441,-0.996683
198.34,-0.049726,0.001998,-0.064387,-0.996683
198.35,-0.049611,0.001979,-0.064386,-0.996689
198.36,-0.049662,0.002001,-0.064418,-0.996685
198.37,-0.049716,0.002012,-0.064366,-0.996685
198.38,-0.04963,0.001982,-0.064399,-0.996687
198.39,-0.049418,0.001924,-0.0643,-0.996704
198.4,-0.049254,0.001869,-0.064261,-0.996715
198.41,-0.049775,0.001812,-0.064043,-0.996704
198.42,-0.049346,0.001932,-0.064311,-0.996707
198.43,-0.049384,0.001939,-0.064313,-0.996705
198.44,-0.049287,0.001827,-0.06429,-0.996712
198.45,-0.049364,0.001951,-0.064329,-0.996705
198.46,-0.049321,0.001881,-0.064256,-0.996712
198.47,-0.050017,0.001853,-0.064118,-0.996687
198.48,-0.049456,0.001885,-0.064278,-0.996704
198.49,-0.0495,0.001956,-0.064307,-0.9967
198.5,-0.049689,0.001867,-0.064434,-0.996682
198.51,-0.049353,0.001895,-0.064257,-0.996711
198.52,-0.049759,0.001777,-0.063971,-0.996709
198.53,-0.049686,0.001998,-0.06442,-0.996683
198.54,-0.049707,0.002025,-0.064408,-0.996683
198.55,-0.049553,0.001928,-0.064361,-0.996694
198.56,-0.049993,0.001848,-0.064141,-0.996686
198.57,-0.050124,0.001791,-0.064184,-0.996677
198.58,-0.049432,0.0019,-0.0643,-0.996704
198.59,-0.049531,0.001937,-0.064375,-0.996694
198.6,-0.049453,0.001906,-0.06429,-0.996703
198.61,-0.049506,0.001953,-0.064309,-0.996699
198.62,-0.049848,0.001868,-0.064045,-0.9967
198.63,-0.049402,0.001947,-0.064308,-0.996705
198.64,-0.049408,0.001996,-0.064362,-0.996701
198.65,-0.049522,0.001935,-0.064338,-0.996697
198.66,-0.049409,0.001924,-0.064276,-0.996706
198.67,-0.049829,0.001876,-0.064043,-0.996701
198.68,-0.04995,0.001903,-0.06412,-0.996689
198.69,-0.05,0.001782,-0.064104,-0.996688
198.7,-0.049816,0.001998,-0.064426,-0.996676
198.71,-0.049674,0.001978,-0.064341,-0.996689
198.72,-0.04966,0.002107,-0.064377,-0.996687
198.73,-0.050009,0.001922,-0.064104,-0.996688
198.74,-0.049666,0.002082,-0.064364,-0.996688
198.75,-0.049623,0.00201,-0.064319,-0.996693
198.76,-0.049963,0.001832,-0.064065,-0.996692
198.77,-0.049581,0.002032,-0.064361,-0.996692
198.78,-0.04937,0.002034,-0.0643,-0.996707
198.79,-0.049388,0.001997,-0.0643,-0.996706
198.8,-0.049461,0.001956,-0.064295,-0.996703
198.81,-0.049506,0.001956,-0.06431,-0.996699
198.82,-0.049544,0.002002,-0.064396,-0.996692
198.83,-0.049452,0.002025,-0.064137,-0.996713
198.84,-0.049539,0.002204,-0.058898,-0.997032
198.85,-0.047886,0.00343,-0.046667,-0.997756
198.86,-0.047002,0.004451,-0.029956,-0.998436
198.87,-0.051454,0.005595,-0.011154,-0.998597
198.88,-0.055693,0.007025,0.010102,-0.998372
198.89,-0.064714,0.008739,0.02751,-0.997486
198.9,-0.072213,0.009474,0.040587,-0.996518
198.91,-0.07473,0.01071,0.044187,-0.996167
198.92,-0.06651,0.010399,0.039403,-0.996953
198.93,-0.053656,0.008093,0.031003,-0.998045
198.94,-0.042076,0.007195,0.02593,-0.998752
198.95,-0.038941,0.006855,0.024232,-0.998924
198.96,-0.042117,0.007642,0.024591,-0.998781
198.97,-0.044768,0.007861,0.027448,-0.998589
198.98,-0.047118,0.008298,0.030308,-0.998395
198.99,-0.047335,0.008343,0.03076,-0.99837
199,-0.046263,0.008016,0.02927,-0.998468
199.01,-0.045647,0.007877,0.028053,-0.998533
199.02,-0.044098,0.007707,0.027737,-0.998612
199.03,-0.043132,0.007715,0.027176,-0.99867
199.04,-0.042922,0.007702,0.026501,-0.998697
199.05,-0.042818,0.007646,0.026329,-0.998707
199.06,-0.042809,0.00767,0.026453,-0.998704
199.07,-0.04277,0.007562,0.026612,-0.998702
199.08,-0.042829,0.0076,0.026465,-0.998703
199.09,-0.042808,0.007603,0.026297,-0.998708
199.1,-0.042736,0.007584,0.026469,-0.998707
199.11,-0.042714,0.007631,0.0265,-0.998707
199.12,-0.042598,0.0076,0.026368,-0.998715
199.13,-0.042595,0.007632,0.026322,-0.998717
199.14,-0.04199,0.008064,0.026234,-0.998741
199.15,-0.042358,0.007617,0.026331,-0.998726
199.16,-0.04239,0.007654,0.026308,-0.998725
199.17,-0.042352,0.007626,0.026322,-0.998727
199.18,-0.041979,0.008062,0.026137,-0.998744
199.19,-0.042559,0.007688,0.026339,-0.998717
199.2,-0.042715,0.007791,0.026239,-0.998712
199.21,-0.042617,0.007739,0.026258,-0.998716
199.22,-0.04253,0.007706,0.026315,-0.998719
199.23,-0.04257,0.007657,0.026273,-0.998719
199.24,-0.042508,0.00766,0.026249,-0.998722
199.25,-0.042334,0.007602,0.02637,-0.998727
199.26,-0.042537,0.007708,0.026282,-0.998719
199.27,-0.04245,0.007624,0.026291,-0.998724
199.28,-0.041859,0.008011,0.026117,-0.99875
199.29,-0.041882,0.008029,0.026086,-0.99875
199.3,-0.042279,0.007636,0.026316,-0.99873
199.31,-0.042279,0.007647,0.026277,-0.998731
199.32,-0.042322,0.007642,0.026258,-0.99873
