time,theta,alpha,mx,my,fz,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_accel_x,imu_accel_y,imu_accel_z,Right_Hip_x,Right_Hip_y,Right_Hip_z,Right_Knee_x,Right_Knee_y,Right_Knee_z,Right_Ankle_x,Right_Ankle_y,Right_Ankle_z,Right_Ball_of_Foot_x,Right_Ball_of_Foot_y,Right_Ball_of_Foot_z,Left_Hip_x,Left_Hip_y,Left_Hip_z,Left_Knee_x,Left_Knee_y,Left_Knee_z,Left_Ankle_x,Left_Ankle_y,Left_Ankle_z,Left_Ball_of_Foot_x,Left_Ball_of_Foot_y,Left_Ball_of_Foot_z
12-50-13-153363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0443952083587646,-14.676187515258789,-178.65113830566406,-0.01837068609893322,179.9601287841797,-8.2010498046875,-1.396572470664978,-154.7202911376953,3.795205593109131,1.4839772655131822e-15,-7.431543618502498e-16,-2.0187075504582663e-16,-2.0161867141723633,-140.98825073242188,-173.8764190673828,0.0624593123793602,0.14613744616508484,2.8753714561462402,-0.8555829524993896,1.0534738302230835,4.83604097366333,-7.657162490706706e-16,4.958877627339456e-16,-0.7055832147598267
12-50-13-162400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0457046031951904,-14.675721168518066,-178.64898681640625,-0.015628837049007416,179.9606170654297,-8.201400756835938,-1.3941442966461182,-154.72018432617188,3.794847249984741,-1.915913776031632e-15,1.394878293307976e-15,-1.2034612350853577e-16,-2.0162765979766846,-140.98822021484375,-173.87454223632812,0.06317409873008728,0.1475578397512436,2.8735880851745605,-0.8559605479240417,1.0525023937225342,4.8323655128479,-2.8365322870621762e-15,4.7049304793681575e-15,-0.709629237651825
12-50-13-173364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.046220302581787,-14.675032615661621,-178.6487579345703,-0.019381357356905937,179.95936584472656,-8.200608253479004,-1.397086501121521,-154.71969604492188,3.7942826747894287,-9.597291985788273e-16,-2.5274295828787887e-16,-1.1320789098840408e-15,-2.014188289642334,-140.9902801513672,-173.8740997314453,0.06292489916086197,0.14819297194480896,2.8745832443237305,-0.8540562987327576,1.0530418157577515,4.832374095916748,-1.4670216776124009e-15,-2.90956690884579e-16,-0.7134706974029541
12-50-13-182364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.04306697845459,-14.675644874572754,-178.64964294433594,-0.020030653104186058,179.95733642578125,-8.200551986694336,-1.3949995040893555,-154.71961975097656,3.792836904525757,6.15809522735907e-16,3.297804195522003e-16,6.261646593347684e-16,-2.0186767578125,-140.99020385742188,-173.8724365234375,0.06192941591143608,0.14871494472026825,2.873229742050171,-0.8537287712097168,1.05315101146698,4.832014083862305,9.060553676892825e-16,4.2559207492483763e-16,-0.7180607914924622
12-50-13-193363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.046370267868042,-14.676328659057617,-178.64712524414062,-0.017160402610898018,179.95941162109375,-8.199444770812988,-1.3950679302215576,-154.719970703125,3.7942895889282227,2.6381510298263515e-15,1.31247278721021e-16,-8.921335341682108e-16,-2.0169517993927,-140.98817443847656,-173.87217712402344,0.061252932995557785,0.1471676528453827,2.8749094009399414,-0.8528627157211304,1.0537611246109009,4.83439826965332,6.611030214035546e-16,2.5578379068665405e-15,-0.7172121405601501
12-50-13-202367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.047856092453003,-14.676729202270508,-178.64747619628906,-0.01666153036057949,179.95953369140625,-8.199625015258789,-1.395134687423706,-154.72036743164062,3.7947733402252197,-1.7528610983554818e-15,5.737375021249043e-17,-1.729840992780376e-16,-2.014991044998169,-140.98709106445312,-173.8734130859375,0.06140806898474693,0.1469896137714386,2.875436544418335,-0.8523737788200378,1.0535434484481812,4.833937644958496,8.803290500812144e-15,9.021096764627351e-16,-0.717265784740448
12-50-13-213363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0475916862487793,-14.677270889282227,-178.6477813720703,-0.018204137682914734,179.95956420898438,-8.20023250579834,-1.3960210084915161,-154.720458984375,3.7950022220611572,-1.9950135242945014e-15,-3.0451287087023286e-16,-2.4546020540333335e-17,-2.014997720718384,-140.98692321777344,-173.8723907470703,0.06232908368110657,0.14696656167507172,2.8748228549957275,-0.8531055450439453,1.0544935464859009,4.834080219268799,-1.9490996798721084e-15,-6.221559912085927e-15,-0.7185508608818054
12-50-13-222406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0486929416656494,-14.677786827087402,-178.6484375,-0.018541639670729637,179.96078491210938,-8.199919700622559,-1.395951271057129,-154.72103881835938,3.7939701080322266,1.9344320338409793e-15,1.052996883138615e-16,1.1093127818442134e-15,-2.013434648513794,-140.98704528808594,-173.87234497070312,0.06221067160367966,0.14747095108032227,2.8740246295928955,-0.8524657487869263,1.0555052757263184,4.835261821746826,4.32820707036265e-15,3.321660031448473e-15,-0.7150632739067078
12-50-13-232994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0487241744995117,-14.676900863647461,-178.6486358642578,-0.017854029312729836,179.95994567871094,-8.20007038116455,-1.394897699356079,-154.71971130371094,3.794611930847168,-1.6632002256688908e-15,-1.007807741577047e-16,1.6868105279197756e-16,-2.013580560684204,-140.98606872558594,-173.87222290039062,0.061659883707761765,0.14623208343982697,2.8718323707580566,-0.8512130379676819,1.0543999671936035,4.83330774307251,2.7773517891034128e-15,-1.1525381436920212e-15,-0.7122139930725098
12-50-13-242955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.046879529953003,-14.676733016967773,-178.6480255126953,-0.019079716876149178,179.9592742919922,-8.19837474822998,-1.3967564105987549,-154.7209014892578,3.794480085372925,8.216681221322967e-16,-4.618720313029562e-16,5.467240332501886e-16,-2.015434503555298,-140.9876708984375,-173.8718719482422,0.06125962734222412,0.14590328931808472,2.8720316886901855,-0.8517480492591858,1.0563639402389526,4.833622455596924,1.0037154077715063e-14,3.628629430214641e-15,-0.7150343656539917
12-50-13-252953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0464229583740234,-14.674322128295898,-178.64930725097656,-0.01860976405441761,179.95745849609375,-8.199241638183594,-1.3973567485809326,-154.7185821533203,3.796504020690918,1.6432722932770757e-15,3.530484146132759e-16,-4.759580303971176e-16,-2.016965627670288,-140.9878692626953,-173.87374877929688,0.06115520000457764,0.14777974784374237,2.872019052505493,-0.8512089848518372,1.0527263879776,4.833402633666992,-3.3196911033625803e-15,3.83118719515514e-15,-0.7151890993118286
12-50-13-261990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0428216457366943,-14.669766426086426,-178.64974975585938,-0.02002953551709652,179.9556427001953,-8.201449394226074,-1.3964935541152954,-154.71746826171875,3.7964670658111572,-1.1571769196276594e-15,4.995135931437861e-16,-6.349247799543908e-16,-2.017066717147827,-140.9925994873047,-173.8718719482422,0.0596403107047081,0.14688527584075928,2.8730108737945557,-0.8481330275535583,1.0566233396530151,4.834589958190918,-2.173715665066767e-15,-3.151119688397713e-15,-0.7139903903007507
12-50-13-272967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0449378490448,-14.671792030334473,-178.64962768554688,-0.018069934099912643,179.95863342285156,-8.202352523803711,-1.3961408138275146,-154.71873474121094,3.797605276107788,-1.7139857800874169e-15,-7.603992644420778e-16,-7.515873689335545e-16,-2.016747236251831,-140.9919891357422,-173.8727569580078,0.06153564155101776,0.14755398035049438,2.873692512512207,-0.849492609500885,1.0555932521820068,4.834250450134277,4.628769829553142e-16,6.475117107264134e-15,-0.7124494910240173
12-50-13-282954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0441267490386963,-14.670823097229004,-178.64991760253906,-0.017620006576180458,179.95884704589844,-8.202741622924805,-1.3950378894805908,-154.71925354003906,3.7978296279907227,-7.112976644622524e-16,-5.111194797683869e-16,7.36570057113887e-17,-2.017871141433716,-140.99302673339844,-173.8741455078125,0.06134159862995148,0.14787910878658295,2.875361204147339,-0.8504347205162048,1.055081844329834,4.83482027053833,-6.960350095494127e-15,-8.973910888476419e-15,-0.7125543355941772
12-50-13-291960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0455377101898193,-14.670390129089355,-178.6510467529297,-0.01774371601641178,179.95761108398438,-8.2026948928833,-1.395151972770691,-154.71957397460938,3.7972373962402344,2.6007598191609945e-15,1.28955398148164e-15,3.80182612152755e-16,-2.016913414001465,-140.99403381347656,-173.875244140625,0.06109875068068504,0.14907954633235931,2.8746273517608643,-0.8502419590950012,1.0548653602600098,4.835214138031006,-3.0967484317552226e-15,8.531430194193192e-16,-0.7107398509979248
12-50-13-302957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0459842681884766,-14.670416831970215,-178.65078735351562,-0.01756959594786167,179.95846557617188,-8.203790664672852,-1.395200490951538,-154.71893310546875,3.797593116760254,2.4877520714701147e-15,-2.6363831661863134e-16,3.0491010285271553e-16,-2.016209363937378,-140.99462890625,-173.8755340576172,0.06057620048522949,0.14860428869724274,2.8760602474212646,-0.8497644066810608,1.0554205179214478,4.835237503051758,-2.886499395895418e-15,-9.786737257188802e-16,-0.711206316947937
12-50-13-311990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.047621965408325,-14.671464920043945,-178.6483917236328,-0.015517120249569416,179.95848083496094,-8.203514099121094,-1.3920046091079712,-154.71958923339844,3.800492763519287,9.192659052928973e-16,-1.5629432884495037e-15,-4.973012489646763e-16,-2.0147809982299805,-140.9940185546875,-173.8751983642578,0.05913853645324707,0.14878346025943756,2.876572370529175,-0.8483284115791321,1.0552732944488525,4.8332929611206055,-1.381583158288754e-15,-2.394400782111455e-15,-0.7156261801719666
12-50-13-321999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0480308532714844,-14.670872688293457,-178.6506805419922,-0.016132354736328125,179.95736694335938,-8.201118469238281,-1.395324468612671,-154.71835327148438,3.7962839603424072,-2.914560326888532e-15,6.78502666326934e-16,6.369767172691144e-16,-2.014397621154785,-140.9938507080078,-173.8767547607422,0.05931966379284859,0.14754319190979004,2.877108573913574,-0.8487138748168945,1.0553606748580933,4.835424900054932,-9.581591806594441e-15,-1.5505692488208616e-16,-0.7141784429550171
12-50-13-333526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0482192039489746,-14.672852516174316,-178.65025329589844,-0.014160092920064926,179.95779418945312,-8.20268440246582,-1.393375277519226,-154.71682739257812,3.7972421646118164,1.0262769773545719e-15,-1.629288785169532e-16,-1.6340651245497602e-16,-2.0160398483276367,-140.99203491210938,-173.875732421875,0.06052146852016449,0.14954137802124023,2.874666213989258,-0.8475087285041809,1.054753065109253,4.832598686218262,3.2067993991854744e-15,2.6053979598219222e-15,-0.7149039506912231
12-50-13-342526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0449626445770264,-14.67092227935791,-178.6505584716797,-0.016463378444314003,179.95632934570312,-8.202469825744629,-1.3925834894180298,-154.7167510986328,3.7949411869049072,-1.3449260075513113e-15,-1.4816376546337474e-15,-1.59290938182945e-16,-2.016359806060791,-140.99417114257812,-173.875732421875,0.06043822318315506,0.1487358659505844,2.875295639038086,-0.847446084022522,1.0574049949645996,4.83306360244751,-1.474308807936748e-15,-4.596162978611233e-15,-0.7131404876708984
12-50-13-352563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0453426837921143,-14.67105770111084,-178.65013122558594,-0.01582113467156887,179.9581756591797,-8.203160285949707,-1.3926342725753784,-154.7185821533203,3.796780586242676,-1.9374212131118397e-15,6.97760860355267e-17,1.1821848262415138e-15,-2.0166890621185303,-140.9943389892578,-173.8757781982422,0.060517504811286926,0.14904536306858063,2.8740317821502686,-0.847777783870697,1.0560870170593262,4.833111763000488,4.907232440358586e-15,4.2291526552305683e-16,-0.7101219892501831
12-50-13-363137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0448222160339355,-14.6721830368042,-178.6498260498047,-0.016222182661294937,179.9587860107422,-8.202421188354492,-1.392318844795227,-154.71856689453125,3.796293020248413,-1.2137366711778384e-16,-1.0947350271846117e-15,1.0491301380297297e-15,-2.016287326812744,-140.9950714111328,-173.876220703125,0.05989615619182587,0.1487530767917633,2.8753819465637207,-0.8472690582275391,1.0574665069580078,4.833711624145508,5.8632675164962e-15,-1.0267137287179998e-15,-0.7087226510047913
12-50-13-373101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.043355703353882,-14.671637535095215,-178.64962768554688,-0.016052495688199997,179.9584503173828,-8.203553199768066,-1.3922184705734253,-154.71864318847656,3.7956128120422363,2.634180562886097e-15,1.574033702586141e-15,8.322178116112306e-16,-2.0176327228546143,-140.99566650390625,-173.87637329101562,0.05969257652759552,0.14901500940322876,2.8752498626708984,-0.8476784229278564,1.0579932928085327,4.832110404968262,-3.3149574597368496e-15,1.7603647514769709e-15,-0.7122512459754944
12-50-13-383100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.043898105621338,-14.672511100769043,-178.64976501464844,-0.017780117690563202,179.95831298828125,-8.202917098999023,-1.3931699991226196,-154.71852111816406,3.796121120452881,-1.4556789535366001e-15,8.191504225757017e-16,3.3286383123844274e-16,-2.016129732131958,-140.9940643310547,-173.8771209716797,0.061299845576286316,0.1475355178117752,2.8751769065856934,-0.8495774865150452,1.0580233335494995,4.832178115844727,-1.4094521304401967e-15,5.790835188077643e-15,-0.7124592065811157
12-50-13-392106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.044299602508545,-14.672626495361328,-178.6505126953125,-0.016755590215325356,179.95864868164062,-8.203413009643555,-1.3932164907455444,-154.7180633544922,3.7962329387664795,-2.8720367318375243e-15,5.110719400442222e-16,-5.011259203588846e-16,-2.015798568725586,-140.99366760253906,-173.87831115722656,0.06169290840625763,0.14760668575763702,2.8763229846954346,-0.8504952192306519,1.0575752258300781,4.832738876342773,4.7453932300236057e-17,2.8069134507208247e-15,-0.713196873664856
12-50-13-402135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.043926477432251,-14.668774604797363,-178.6517333984375,-0.017099328339099884,179.9569091796875,-8.205780982971191,-1.393785834312439,-154.719482421875,3.79761004447937,1.9820530731685633e-15,4.658235458810159e-16,-2.3525008680074227e-16,-2.0159642696380615,-140.99652099609375,-173.87841796875,0.06213877722620964,0.14772304892539978,2.875703811645508,-0.8511514663696289,1.0579487085342407,4.832035064697266,-1.6111863675977276e-15,7.069475679429504e-16,-0.7140316367149353
12-50-13-413100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.042804479598999,-14.670201301574707,-178.65235900878906,-0.019778167828917503,179.9582061767578,-8.202783584594727,-1.3950191736221313,-154.71823120117188,3.7957139015197754,2.0168316107081145e-15,-4.515108463594558e-17,-7.339418726972345e-17,-2.0156123638153076,-140.99639892578125,-173.88011169433594,0.062453947961330414,0.1461980789899826,2.876650094985962,-0.8513118028640747,1.057928204536438,4.832704067230225,7.202701468296633e-15,3.805021076865034e-15,-0.7142179608345032
12-50-13-422108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0467629432678223,-14.670980453491211,-178.65097045898438,-0.017451725900173187,179.9582061767578,-8.203993797302246,-1.395543098449707,-154.7176971435547,3.797841787338257,-1.3872951779081227e-16,5.990408644186728e-16,6.294331609548758e-17,-2.014524221420288,-140.99490356445312,-173.87962341308594,0.062288906425237656,0.1474400907754898,2.875443935394287,-0.8507986664772034,1.057544231414795,4.83234977722168,-5.7755479374455975e-15,3.605743870529251e-15,-0.7151745557785034
12-50-13-432654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0446932315826416,-14.670616149902344,-178.65240478515625,-0.018791763111948967,179.95668029785156,-8.204785346984863,-1.3949257135391235,-154.7164306640625,3.7980360984802246,-1.5191275446374596e-15,-7.063914908130779e-16,1.9663943985891467e-16,-2.014503240585327,-140.99627685546875,-173.88063049316406,0.0626329779624939,0.14820940792560577,2.876281499862671,-0.8521080017089844,1.058297872543335,4.8313703536987305,4.595725062577502e-15,-1.3988482308526385e-15,-0.7184237241744995
12-50-13-442658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0431480407714844,-14.67151927947998,-178.6511993408203,-0.021024422720074654,179.9578857421875,-8.204363822937012,-1.3957741260528564,-154.7165069580078,3.798251152038574,-2.705530383198063e-15,6.682040691773018e-16,4.1995049138898917e-16,-2.01436448097229,-140.9978485107422,-173.88050842285156,0.062173496931791306,0.14934661984443665,2.876624822616577,-0.851714551448822,1.0581622123718262,4.830847263336182,-1.7856972834678604e-15,-3.313098857692337e-15,-0.7209107875823975
12-50-13-452691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0431480407714844,-14.67151927947998,-178.6511993408203,-0.021024422720074654,179.9578857421875,-8.204363822937012,-1.3957741260528564,-154.7165069580078,3.798251152038574,-2.705530383198063e-15,6.682040691773018e-16,4.1995049138898917e-16,-2.01436448097229,-140.9978485107422,-173.88050842285156,0.062173496931791306,0.14934661984443665,2.876624822616577,-0.851714551448822,1.0581622123718262,4.830847263336182,-1.7856972834678604e-15,-3.313098857692337e-15,-0.7209107875823975
12-50-13-463653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.042996644973755,-14.672163009643555,-178.65133666992188,-0.020735010504722595,179.95773315429688,-8.203927040100098,-1.3957428932189941,-154.715087890625,3.797222375869751,-1.2140603701125876e-15,-5.901986874822852e-16,-1.1790905090060754e-15,-2.014055013656616,-140.99679565429688,-173.88027954101562,0.06339527666568756,0.14939813315868378,2.8762593269348145,-0.852331817150116,1.057418942451477,4.830968856811523,6.601756156175177e-15,4.222460936128582e-15,-0.7220221757888794
12-50-13-473653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0455658435821533,-14.66842269897461,-178.65087890625,-0.019557155668735504,179.95770263671875,-8.20966625213623,-1.394881010055542,-154.71556091308594,3.8017516136169434,2.424830440741566e-15,1.0304998601131082e-15,6.33667147785955e-16,-2.0143818855285645,-140.99978637695312,-173.87893676757812,0.06192224100232124,0.1493661254644394,2.876478672027588,-0.851599395275116,1.0559072494506836,4.829838752746582,-2.5796252883358156e-15,3.6615142138423686e-15,-0.7493498921394348
12-50-13-482654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.046133041381836,-14.66756820678711,-178.64952087402344,-0.01913836970925331,179.95741271972656,-8.207185745239258,-1.3953874111175537,-154.7163543701172,3.800902843475342,-1.4323067734230122e-15,1.082588640895434e-16,-4.046392326668448e-16,-2.013129472732544,-140.99807739257812,-173.88031005859375,0.06169234216213226,0.1472521871328354,2.8781182765960693,-0.8527501821517944,1.0561442375183105,4.830467224121094,9.148648703297298e-15,5.974163081653983e-16,-0.7539116740226746
12-50-13-493654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462098121643066,-14.668246269226074,-178.65220642089844,-0.01922071911394596,179.9589385986328,-8.208040237426758,-1.394961953163147,-154.7156219482422,3.7993645668029785,1.796106894873142e-15,-4.0221550082783584e-16,9.91172649767683e-16,-2.0129361152648926,-140.9991455078125,-173.88079833984375,0.06284279376268387,0.14967750012874603,2.8769474029541016,-0.8530850410461426,1.0531504154205322,4.828885078430176,6.608781023923231e-15,-4.448844467325923e-15,-0.7557167410850525
12-50-13-503652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0457024574279785,-14.668631553649902,-178.6538848876953,-0.021158164367079735,179.95692443847656,-8.20764446258545,-1.3986210823059082,-154.7133331298828,3.7994866371154785,-2.9072959605746422e-15,9.63517235798067e-16,5.839764893308735e-16,-2.0130975246429443,-140.9983367919922,-173.8817138671875,0.06503996253013611,0.1498464196920395,2.87561297416687,-0.8544843792915344,1.055037498474121,4.827761173248291,-1.8213872284586572e-15,7.339300671755321e-16,-0.7580285668373108
12-50-13-512654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0475881099700928,-14.670023918151855,-178.65284729003906,-0.020492395386099815,179.9583282470703,-8.209253311157227,-1.3964098691940308,-154.71177673339844,3.801774501800537,1.036331152559362e-15,6.350916983845591e-16,2.2399836582721216e-16,-2.01216459274292,-140.99765014648438,-173.88052368164062,0.0641995519399643,0.14823420345783234,2.8757405281066895,-0.8551557660102844,1.0569192171096802,4.828152179718018,1.498996747854777e-15,-1.4017935761684785e-15,-0.759376585483551
12-50-13-522662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.047024965286255,-14.669745445251465,-178.6536865234375,-0.019963225349783897,179.9578094482422,-8.210220336914062,-1.3959376811981201,-154.71116638183594,3.8014683723449707,-2.304949655958428e-15,8.105925310722363e-16,1.6097465439362933e-16,-2.0132431983947754,-140.9971923828125,-173.88124084472656,0.06485579907894135,0.14870081841945648,2.8755671977996826,-0.8558762073516846,1.0562658309936523,4.828632831573486,3.8580665151868344e-15,8.231445005593609e-16,-0.7583540081977844
12-50-13-532774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.049220323562622,-14.669047355651855,-178.65301513671875,-0.019648602232336998,179.95791625976562,-8.21064567565918,-1.3960292339324951,-154.71034240722656,3.8020856380462646,2.3575057209949523e-15,1.5016605605947734e-15,-7.93501894355927e-16,-2.012267589569092,-140.99713134765625,-173.8809814453125,0.06558510661125183,0.1475631147623062,2.875274896621704,-0.8568043112754822,1.0566242933273315,4.828065395355225,5.5958977550471176e-15,-2.4434977763496298e-15,-0.7566757202148438
12-50-13-541776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.048766613006592,-14.668442726135254,-178.65386962890625,-0.019259626045823097,179.955810546875,-8.21045207977295,-1.395491600036621,-154.70883178710938,3.8024206161499023,9.862392122455188e-16,-1.2252287112803724e-15,-8.777060219776283e-16,-2.011896848678589,-140.9978790283203,-173.88232421875,0.06561627984046936,0.14781799912452698,2.8770298957824707,-0.856782078742981,1.0566660165786743,4.82853889465332,-3.046445262600158e-15,2.9724944158654107e-15,-0.7579190135002136
12-50-13-552774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.046466827392578,-14.668752670288086,-178.65267944335938,-0.019855843856930733,179.95472717285156,-8.2113618850708,-1.3944722414016724,-154.70980834960938,3.8035407066345215,-1.0451384952657938e-15,6.054070581711177e-16,1.3969911905251223e-16,-2.012341022491455,-140.9967498779297,-173.8805389404297,0.06858716160058975,0.146946519613266,2.8780314922332764,-0.8575491905212402,1.0572658777236938,4.830519199371338,-6.99800409813137e-15,-3.2244386485538084e-15,-0.7554258108139038
