%time,field.curr_pos1,field.curr_pos2,field.toff,field.t
1683145656967164200,2653,-1825,-134,45656.48046875
1683145656967191600,2653,-1825,233,45656.48828125
1683145656967222900,2653,-1825,-154,45656.5
1683145656967233100,2653,-1825,133,45656.51171875
1683145656967721400,2653,-1825,-222,45656.51953125
1683145657012475600,2653,-1825,2,45656.53125
1683145657012529700,2653,-1825,-270,45656.5390625
1683145657012578000,2653,-1825,217,45656.55078125
1683145657012949100,2653,-1825,-398,45656.55859375
1683145657013052200,2653,-1825,38,45656.5703125
1683145657059629800,2653,-1825,-318,45656.578125
1683145657059679100,2653,-1825,2,45656.58984375
1683145657059706300,2653,-1825,-354,45656.6015625
1683145657059896100,2653,-1825,65,45656.609375
1683145657107514000,2653,-1825,-270,45656.62109375
1683145657107571700,2653,-1825,69,45656.62890625
1683145657107605800,2653,-1825,-122,45656.640625
1683145657107819100,2653,-1825,89,45656.6484375
1683145657108241200,2653,-1825,10,45656.66015625
1683145657154253500,2653,-1825,-46,45656.671875
1683145657154278000,2653,-1825,-274,45656.6796875
1683145657154281600,2653,-1825,6,45656.69140625
1683145657154285200,2653,-1825,-234,45656.69921875
1683145657154316000,2653,-1825,105,45656.7109375
1683145657216134100,2653,-1825,-146,45656.71875
1683145657216159900,2653,-1825,-22,45656.73046875
1683145657216188800,2653,-1825,-342,45656.73828125
1683145657216490500,2653,-1825,193,45656.75
1683145657216689100,2653,-1825,-106,45656.76171875
1683145657216715300,2653,-1825,34,45656.76953125
1683145657278341800,2653,-1825,-362,45656.78125
1683145657278388800,2653,-1825,18,45656.7890625
1683145657278394200,2653,-1825,-270,45656.80078125
1683145657278586700,2653,-1825,-2,45656.80859375
1683145657278624100,2653,-1825,61,45656.8203125
1683145657278629400,2653,-1825,-186,45656.828125
1683145657325369000,2653,-1825,-310,45656.83984375
1683145657325440000,2653,-1825,30,45656.8515625
1683145657325488000,2653,-1825,-38,45656.859375
1683145657325606600,2653,-1825,-2,45656.87109375
1683145657325617700,2653,-1825,-218,45656.87890625
1683145657371443400,2653,-1825,-190,45656.890625
1683145657371474000,2653,-1825,-222,45656.8984375
1683145657371491300,2653,-1825,18,45656.91015625
1683145657371517100,2653,-1825,-142,45656.921875
1683145657371549000,2653,-1825,-334,45656.9296875
1683145657420065800,2653,-1825,30,45656.94140625
1683145657420093900,2653,-1825,-18,45656.94921875
1683145657420101700,2653,-1825,3111,45656.9609375
1683145657420105800,2653,-1825,-28,45656.96875
1683145657479796800,2653,-1825,103,45656.98046875
1683145657479842800,2653,-1825,79,45656.98828125
1683145657479868400,2653,-1825,-172,45657.0
1683145657479878500,2653,-1825,51,45657.01171875
1683145657480348700,2653,-1825,-200,45657.01953125
1683145657480479700,2653,-1825,215,45657.03125
1683145657527365300,2653,-1825,-256,45657.0390625
1683145657527417600,2653,-1825,51,45657.05078125
1683145657527533100,2653,-1825,-244,45657.05859375
1683145657527780300,2653,-1825,195,45657.0703125
1683145657527915700,2653,-1825,-24,45657.078125
1683145657574353600,2653,-1825,159,45657.08984375
1683145657574379800,2653,-1825,-152,45657.1015625
1683145657574390000,2653,-1825,183,45657.109375
1683145657574395200,2653,-1825,-256,45657.12109375
1683145657574473100,2653,-1825,95,45657.12890625
1683145657620022700,2653,-1825,-140,45657.140625
1683145657620049600,2653,-1825,131,45657.1484375
1683145657620078500,2653,-1825,-144,45657.16015625
1683145657620927600,2653,-1825,151,45657.171875
1683145657668010200,2653,-1825,-132,45657.1796875
1683145657668076900,2653,-1825,-36,45657.19140625
1683145657668259700,2653,-1825,-320,45657.19921875
1683145657668460000,2653,-1825,183,45657.2109375
1683145657668662900,2653,-1825,-120,45657.21875
1683145657731235200,2653,-1825,215,45657.23046875
1683145657731281700,2653,-1825,131,45657.23828125
1683145657731352900,2653,-1825,167,45657.25
1683145657731407300,2653,-1825,-180,45657.26171875
1683145657731692700,2653,-1825,83,45657.26953125
1683145657732039600,2653,-1825,-216,45657.28125
1683145657732068800,2653,-1825,171,45657.2890625
1683145657792267800,2653,-1825,-172,45657.30078125
1683145657792321900,2653,-1825,139,45657.30859375
1683145657792623300,2653,-1825,-172,45657.3203125
1683145657792766000,2653,-1825,107,45657.328125
1683145657792924300,2653,-1825,-448,45657.33984375
1683145657793398200,2653,-1825,159,45657.3515625
1683145657853322700,2653,-1825,-200,45657.359375
1683145657853381700,2653,-1825,175,45657.37109375
1683145657853414200,2653,-1825,-268,45657.37890625
1683145657853429500,2653,-1825,40,45657.390625
1683145657853474500,2653,-1825,159,45657.3984375
1683145657853502300,2653,-1825,47,45657.41015625
1683145657914161700,2653,-1825,-164,45657.421875
1683145657914289700,2653,-1825,175,45657.4296875
1683145657914391700,2653,-1825,-168,45657.44140625
1683145657914417000,2653,-1825,-52,45657.44921875
1683145657914442200,2653,-1825,-268,45657.4609375
1683145657915352100,2653,-1825,-1068,45657.46875
1683145657961743400,2653,-1825,-188,45657.48046875
1683145657961785000,2653,-1825,295,45657.48828125
1683145657961930000,2653,-1825,-404,45657.5
1683145657962224000,2653,-1825,147,45657.51171875
1683145657962596600,2653,-1825,-196,45657.51953125
1683145658007502400,2653,-1825,199,45657.53125
1683145658007718300,2653,-1825,127,45657.5390625
1683145658007953900,2653,-1825,143,45657.55078125
1683145658007966100,2653,-1825,-168,45657.55859375
1683145658053065300,2653,-1825,191,45657.5703125
1683145658053127300,2653,-1825,-184,45657.578125
1683145658053157700,2653,-1825,175,45657.58984375
1683145658053167300,2653,-1825,-176,45657.6015625
1683145658053255400,2653,-1825,187,45657.609375
1683145658101550300,2653,-1825,95,45657.62109375
1683145658101610300,2653,-1825,187,45657.62890625
1683145658101632200,2653,-1825,-164,45657.640625
1683145658101979100,2653,-1825,163,45657.6484375
1683145658102200200,2653,-1825,-184,45657.66015625
1683145658147062100,2653,-1825,144,45657.671875
1683145658147126600,2653,-1825,76,45657.6796875
1683145658147337500,2653,-1825,-291,45657.69140625
1683145658147689700,2653,-1825,132,45657.69921875
1683145658195971300,2653,-1825,-55,45657.7109375
1683145658196002200,2653,-1825,-135,45657.71875
1683145658196037500,2653,-1825,160,45657.73046875
1683145658196422000,2653,-1825,-255,45657.73828125
1683145658196506800,2653,-1825,56,45657.75
1683145658257126200,2653,-1825,-187,45657.76171875
1683145658257154500,2653,-1825,220,45657.76953125
1683145658257167200,2653,-1825,-75,45657.78125
1683145658257185100,2653,-1825,-15,45657.7890625
1683145658257392800,2653,-1825,-39,45657.80078125
1683145658257815500,2653,-1825,-7,45657.80859375
1683145658318689000,2653,-1825,-227,45657.8203125
1683145658318712300,2653,-1825,132,45657.828125
1683145658318718100,2653,-1825,-135,45657.83984375
1683145658318910800,2653,-1825,184,45657.8515625
1683145658318933600,2653,-1825,120,45657.859375
1683145658319343700,2653,-1825,176,45657.87109375
1683145658364587000,2653,-1825,-191,45657.87890625
1683145658364637800,2653,-1825,176,45657.890625
1683145658364650800,2653,-1825,-199,45657.8984375
1683145658364696100,2653,-1825,128,45657.91015625
1683145658365035200,2653,-1825,-119,45657.921875
1683145658411641800,2653,-1825,136,45657.9296875
1683145658411667000,2653,-1825,184,45657.94140625
1683145658411703700,2653,-1825,228,45657.94921875
1683145658411732000,2653,-1825,84,45657.9609375
1683145658411877000,2653,-1825,-283,45657.96875
1683145658458683600,2653,-1825,244,45657.98046875
1683145658458735500,2653,-1825,216,45657.98828125
1683145658458803500,2653,-1825,172,45658.0
1683145658458834000,2653,-1825,156,45658.01171875
