Time,X,Y,Z,W
44.32,0.01307,0.003743,-0.097912,-0.995102
44.33,0.013133,0.003723,-0.097959,-0.995097
44.34,0.012436,0.004081,-0.097591,-0.995141
44.35,0.013059,0.003698,-0.097975,-0.995096
44.36,0.012598,0.003988,-0.097675,-0.995131
44.37,0.013121,0.003658,-0.097985,-0.995095
44.38,0.01536,0.003652,-0.098078,-0.995053
44.39,0.025988,0.003045,-0.096702,-0.994969
44.4,0.046261,0.00004,-0.093406,-0.994553
44.41,0.066927,-0.002938,-0.083767,-0.994231
44.42,0.080994,-0.00305,-0.066432,-0.994494
44.43,0.087814,-0.002578,-0.050458,-0.994855
44.44,0.09121,-0.001985,-0.040628,-0.995001
44.45,0.090861,-0.001885,-0.041075,-0.995014
44.46,0.088746,-0.001988,-0.046984,-0.994943
44.47,0.085749,-0.002246,-0.054,-0.99485
44.48,0.083327,-0.001617,-0.059514,-0.994742
44.49,0.083256,-0.002099,-0.061681,-0.994615
44.5,0.086579,-0.00174,-0.058541,-0.994522
44.51,0.090731,-0.003155,-0.052504,-0.994485
44.52,0.093486,-0.002691,-0.047766,-0.994471
44.53,0.094369,-0.002303,-0.044571,-0.994536
44.54,0.093924,-0.002257,-0.044001,-0.994604
44.55,0.093502,-0.002241,-0.045385,-0.994582
44.56,0.091465,-0.002446,-0.048467,-0.994625
44.57,0.089293,-0.002398,-0.051744,-0.994658
44.58,0.087036,-0.001759,-0.054144,-0.994731
44.59,0.087232,-0.001741,-0.054284,-0.994707
44.6,0.088648,-0.002171,-0.052327,-0.994685
44.61,0.090076,-0.002339,-0.050116,-0.994671
44.62,0.09121,-0.002553,-0.049165,-0.994614
44.63,0.091729,-0.002536,-0.048596,-0.994594
44.64,0.091861,-0.002716,-0.048515,-0.994586
44.65,0.091351,-0.00248,-0.048812,-0.994619
44.66,0.090203,-0.002066,-0.04922,-0.994704
44.67,0.089956,-0.002144,-0.049951,-0.99469
